"region","reg","regov","nofedgov","edu","norepgov","elect","repower","sharia","biz","equota","privrep","privfed","tension","disrep","age","income","male","urban","nocitizen","means","native","fedrite","fedimpact","fedcorr","muslim","ritual","quran","relstate","imptnce","reledu","sharia2","incomesq","Total.victims","Unemployment","av.salary"
4,"adygea",2.377358491,2.194968553,4,2.572327044,1.817610063,1.352201258,1.182389937,2.301886792,0.817610063,3,1,1.440251572,2.572327044,5,2,0,1,2,0,0,2.817610063,1.805031447,2,0,9,3.748427673,2,3,1,1,4,0,3.1,10141.7
4,"adygea",3,2.64137931,6,3,4,3,2,4,0,3,4,1,3,6,4,0,0,1,0,1,4,1,1,1,3,5,1,3,1,2,16,0,3.1,10141.7
4,"adygea",4,3,4,4,3,2,1,2.910404624,1,1,1,2,3,6,2,1,0,2,0,0,3,3,2,0,2,4,1,2.965317919,1,1,4,0,3.1,10141.7
4,"adygea",1,2,1,2,1,2,1,1,1,1,1,1,2,6,2,0,0,1,0,0,1,1,5,0,4,3,4,3,1,1,4,0,3.1,10141.7
4,"adygea",3,1,1,4,2,4,2,3,1,4,4,1,4,6,3,1,0,1,1,0,2,2,3,0,4,3,1,4,5,2,9,0,3.1,10141.7
4,"adygea",1,2,3,2,1,1.609302326,1,4,1,3,3,2,4,4,2,1,0,3,0,0,3.730232558,1,3,0,3,4,4,3,5,1,4,0,3.1,10141.7
4,"adygea",3,1,3,1,1,4,2,3,1,3,4,3,3,2,3,1,1,1,0,0,4,2,4,0,3,3,2,2,1,2,9,0,3.1,10141.7
4,"adygea",2,2,3,2,3,2,1,2,0.762402089,2,2,1,2,3,3,0,1,2,0.174934726,0,3,2,5,0,3,4,2,2.825065274,2,1,9,0,3.1,10141.7
4,"adygea",1,1,1,1,1,1,1,1,1,1,1,2,1,6,4,0,0,1,0,0,4,1,3,0,4,5,4,4,5,1,16,0,3.1,10141.7
4,"adygea",3,2,4,2,4,4,1.172932331,4,1,3,2,1,3,2,3,0,0,3,0,0,4,2,1,0,2,4,2,1,1.210526316,1,9,0,3.1,10141.7
4,"adygea",2,2,4,2,4,4,1.45177665,4,0.598984772,1,2,2,3,4,4,0,0,2,0,0,4,3,1,0,3,4,2,2,1,1,16,0,3.1,10141.7
4,"adygea",1,3,6,3,3,3,1,2,1,2,1,2,3,4,3,1,0,2,0,0,1,3,2,1,3,3,3,3,1,1,9,0,3.1,10141.7
4,"adygea",4,3,3,1,4,4,1,4,0,1,2,2,3,2,2,1,1,2,0,1,4,3,3,1,3,4,1,3,1,1,4,0,3.1,10141.7
4,"adygea",1,2,6,1,1,3,1,2,1,4,2.181395349,1.344186047,1,6,5,0,0,1,0.158139535,1,4,1,3,1,2,4,3,4,1,1,25,0,3.1,10141.7
4,"adygea",2,2,4,2,1,1,1,4,1,3,4,2,3,3,2,0,0,1,0,0,4,1,3,0,3,5,3,3,1,1,4,0,3.1,10141.7
4,"adygea",4,2,5,3,3,1,1,4,1,3,2,2,3,1,3,1,0,1,1,0,4,2,2,0,2,5,2,2,1,1,9,0,3.1,10141.7
4,"adygea",3,2,4,2,4,1,3,3,1,2,1,3,3,2,3,1,0,3,0,0,4,4,3,0,2,2,4,4,5,3,9,0,3.1,10141.7
4,"adygea",2,2,4,2,2,2,1,4,0,4,4,1,2,5,3,1,0,1,1,0,3,1,1,0,2,4,2,2,1,1,9,0,3.1,10141.7
4,"adygea",1,4,4,3,3,4,1,3,1,3,2,1,2,6,3,0,1,2,0,0,4,2,1,0,9,3.339622642,3,4,1,1,9,0,3.1,10141.7
4,"adygea",2.192,2,6,1,2,3,1,4,0.192,3,3,1,3,5,3,1,0,1,0.424,1,4,3,4,1,3,4,2,2,1,1,9,0,3.1,10141.7
4,"adygea",1.703812317,2,3,2,1.486803519,3,1,2,1,1,1,2,3,6,4,0,1,2,0,0,4,1,1,0,3,3,4,3.42228739,2,1,16,0,3.1,10141.7
4,"adygea",2,2,3,2,3,2,1,3,0,2,2,1,2,5,3,1,1,2,0,1,3,3,4,1,3,3,4,3,2,1,9,0,3.1,10141.7
4,"adygea",1,2,4,1,3,2,2,3,0,4,2,2,3,5,3,0,0,2,0.267241379,1,2,3,4,1,2,5,2,2,1,2,9,0,3.1,10141.7
4,"adygea",2,2,4,2,3,3,1.138554217,4,0,3,4,1,2,1,3,1,0,1,0,1,3,2.036144578,5,1,2,4.168674699,9,2.86746988,3.469879518,1,9,0,3.1,10141.7
4,"adygea",2.439330544,3,4,3,2,2.205020921,2,2,0,1,1,2,3,4,3,1,0,2,0,1,3,2,2.740585774,1,2,5,3,3,1,2,9,0,3.1,10141.7
4,"adygea",2,1.813664596,5,1,3,3,1,4,0.577639752,3,2,1,2,2,3,0,0,1,1,1,4,1,5,1,2,4.416149068,2,1,1,1,9,0,3.1,10141.7
4,"adygea",2,3,3,2.3,2.7625,3,2,3,1,2,2,1,4,3,3,1,0,1,0,0,2,2,3,0,2,2,2,3.30625,4,2,9,0,3.1,10141.7
4,"adygea",3,1.527508091,2,2,4,3,3,3,0,1,1,1,3,6,3,0,0,1,0,1,4,1,2,1,4,2,3,3,5,3,9,0,3.1,10141.7
4,"adygea",1,2,3,3,2.371134021,2,2,2,1,2,3,1.835051546,4,2,2,0,1,2,0,0,3,3,5,0,2,5,3,2.860824742,1,2,4,0,3.1,10141.7
4,"adygea",1,2,6,2,4,3,1,4,0.427312775,1,1,2,3,4,5,0,0,1,0,1,4,1,3,1,3,5,1,3,2,1,25,0,3.1,10141.7
4,"adygea",1.996503497,2,6,2.216783217,4,2.132867133,2,4,0,3,3,2,2,2,3,0,0,2,0,0,2.562937063,1,2,0,2,4,2,2,1,2,9,0,3.1,10141.7
4,"adygea",3,3,4,3,4,1,2,4,0.855072464,2,3,2,2,2,3,1,0,3,0,1,3,3,3,1,3,3,3,4,4,2,9,0,3.1,10141.7
4,"adygea",2,2,6,2,2,4,3,1,0,2,3,2,3,6,2,0,0,1,0,1,2,2,2,1,4,3.601351351,4,4,5,3,4,0,3.1,10141.7
4,"adygea",2.247191011,2,4,2.078651685,2.348314607,2.314606742,3,3.550561798,0,4,4,1.331460674,3,1,5,0,1,1,1,0,2,2.202247191,2,0,2,4,3,2.960674157,1,3,25,0,3.1,10141.7
4,"adygea",4,2,4,3,3,1,1,2,1,3,3,2,3,3,3,0,1,1,0,0,4,1,1,0,1,5,1,2,2,1,9,0,3.1,10141.7
4,"adygea",4,3,4,3.434343434,1,1,1,4,1,3,1,1,4,4,5,1,0,1,0,0,1,1,1,0,4,5,2,3,2.03030303,1,25,0,3.1,10141.7
4,"adygea",1,2.44966443,4,1,4,1,1.33557047,3,1,2,1,1,4,5,3,1,0,2,0,1,2,2,5,1,3,3,4,4,3,1,9,0,3.1,10141.7
4,"adygea",3,2,4,3,2,1,2,1,0,3,1,1,3,6,3,0,0,1,0,0,3,2,4,1,3,3,2,3,1,2,9,0,3.1,10141.7
4,"adygea",2,2,6,2,2,4,1,1,1,3,3,2,2,2,2,0,1,1,1,0,2,2,4,0,3,4,3,3,1,1,4,0,3.1,10141.7
4,"adygea",3.069908815,2,3,2.963525836,2,1.525835866,1,2,0,3,3,1,4,3,3.234042553,1,0,1,0.164133739,0,4,1,1,0,2,5,2,2.489361702,1.234042553,1,10.45903111,0,3.1,10141.7
4,"adygea",3,3,6,3,4,1,1,4,1,2,2,3,4,3,2,0,0,1,0,0,2,1,2,0,2,5,1,1,1,1,4,0,3.1,10141.7
4,"adygea",1.881443299,2,5,2,2.257731959,1,1,3,0,4,4,1,2,5,2,0,0,1,0.567010309,1,2,1,4,1,2,5,3,3,3,1,4,0,3.1,10141.7
4,"adygea",3,3,6,3,3,1,1,4,1,2,3,1,4,1,2,1,0,2,0,0,1,1,5,0,3,4,1,3,3,1,4,0,3.1,10141.7
4,"adygea",1,2,6,2,2.831223629,1,1,4,0.839662447,2,1,2,3,1,3.160337553,1,0,1,0,0,3,2,2,0,9,3.856540084,2,2.898734177,1,1,9.987733841,0,3.1,10141.7
4,"adygea",1,2.511041009,1,2.264984227,4,1,1,1,0.873817035,1,1,1,4,6,1,1,0,1,0,1,3.621451104,2.239747634,3,1,2,5,9,1,2.684542587,1,1,0,3.1,10141.7
4,"adygea",1.431818182,2,6,2,2.869318182,1,1.676136364,4,1,2,1,1.8125,3,2,3,0,0,1,0,0,2,2,2,0,2,2,1,4,1,2,9,0,3.1,10141.7
4,"adygea",4,3,4,2,4,1,1,4,0,2,1.939130435,2,2,6,2,0,0,1,0,0,2,2,5,0,2,3.513043478,3,4,4,1,4,0,3.1,10141.7
4,"adygea",1,3,4,2,3,4,2,5,0.306818182,4,3,1,2,3,2,1,1,1,0,0,4,3,4,0,9,3.806818182,3,4,4,2,4,0,3.1,10141.7
4,"adygea",3,3,4.99537037,2.601851852,4,1,1.203703704,4,0,3,3,2,3,1,3,0,0,2,0,0,2,1,1,0,2,5,1,3,1,1,9,0,3.1,10141.7
4,"adygea",4,3,4,3,2,1,1,3,1,1,1,1,3,2,2,0,0,1,0,0,4,3,5,1,3,3,2,3,2,1,4,0,3.1,10141.7
4,"adygea",1,3,4,2,2,4,1,1,1,1,1,1,2,6,2,0,0,1,0,0,1,1,1,0,4,2,4,4,1,1,4,0,3.1,10141.7
4,"adygea",1,2,1,1,1,1,1,1,1,1,1,1,4,6,2,0,0,1,0,0,4,2,1,0,3,3,4,2,3,1,4,0,3.1,10141.7
4,"adygea",1,4,5,2,3,1.525345622,2,4,0,2,3,1,3,4,2,1,0,1,0,0,4,1,1,0,2,4,2,2,1,2,4,0,3.1,10141.7
4,"adygea",4,3,4,4,1,1,1,4,1,1,3,1,4,4,2,0,0,3,0,0,4,1,1,0,4,3,3,4,4,1,4,0,3.1,10141.7
4,"adygea",4,2,3,3,2,1,1,3.070754717,0,3,2.646226415,2,3,4,4,0,1,1,0,0,4,1,2,0,3,5,2,3,3,1,16,0,3.1,10141.7
4,"adygea",2,2.177777778,2,2.385185185,2,1,1,2.948148148,0,2,1,1,2,3,2,1,1,1,0,0,4,1,5,0,3,3.585185185,9,3.022222222,2.022222222,1,4,0,3.1,10141.7
4,"adygea",2,2,4,2,2,1,1,1,1,2,2,2,2,6,4,0,1,1,0,0,3,2,2,0,3,3,2,3,1,1,16,0,3.1,10141.7
4,"adygea",4,4,4,4,2.635057471,1,1,1,1,1,1,1,4,5,2,1,0,3,0,0,4,1,5,0,1,5,4,4,5,1,4,0,3.1,10141.7
4,"adygea",3,2,3,3,2,1,1,3,1,1,2,1,3,1,2,0,0,1,0,0,4,2,4,0,2,4,2,3,1,1,4,0,3.1,10141.7
4,"adygea",3,2,3.845238095,2,4,3,2,4,0.619047619,1,1,2,3,3,2,1,0,3,0,1,4,1,2,1,3,4,2,1,1,2,4,0,3.1,10141.7
5,"ingushetia",3,2.177419355,3,2.10483871,4,3.064516129,3,4,0,2,3,2.137096774,2,1,3,1,1,1,0,1,2.870967742,2,5,1,3,2,4,4,5,3,9,403,23,9421.6
5,"ingushetia",2.761658031,2,5.471502591,2.362694301,1,3,2.378238342,3,0.730569948,2.984455959,3,3,4,2,3,1,1,3,0.113989637,1,3,4,4,1,3.626943005,2.383419689,3,4,5,2,9,403,23,9421.6
5,"ingushetia",1.613636364,1.895454545,6,2.140909091,1,4,2,5,0.113636364,4,4,2,2,1,4,0,1,1,0,1,3.518181818,1,3,1,2,4,3,4,4,2,16,403,23,9421.6
5,"ingushetia",4,3,3,4,4,2,2,5,0,4,4,2,4,3,4,1,1,2,1,1,4,4,3,1,2,4,4,4,5,2,16,403,23,9421.6
5,"ingushetia",4,3,6,4,4,4,2,1,0,4,4,2,4,3,3,0,1,2,1,1,2,4,3,1,2,5,3,4,5,2,9,403,23,9421.6
5,"ingushetia",4,3,4.784530387,4,2,3,4,4,0,4,3,3,4,1,4,1,1,3,0.82320442,1,2,1,3,1,9,3,4,1,5,4,16,403,23,9421.6
5,"ingushetia",2.822695035,1,6,1,4,3,3,4,0.453900709,4,3.468085106,3,3.290780142,2,3,1,0,1,0.546099291,1,2,2,2,1,3,3.290780142,4,3,4,3,9,403,23,9421.6
5,"ingushetia",3,4,8,2,3.284090909,2.431818182,2,1,0.159090909,3,3,2,3,4,4,0,0,2,1,1,1,3,3.755681818,1,2,3,1,1,4.028409091,2,16,403,23,9421.6
5,"ingushetia",2,1.798319328,4,2.201680672,1,3.218487395,2,3.285714286,0.537815126,2,2,3,2,6,3,1,1,1,0,1,4,3,4,1,3,5,2,3,3.344537815,2,9,403,23,9421.6
5,"ingushetia",4,3,6,3,1,4,1,4,0.201086957,4,4,3,4,1,4,1,1,3,0,1,2.934782609,1,2,1,4,3.375,4,4,5,1,16,403,23,9421.6
5,"ingushetia",2.773662551,2.452674897,5,3,4,1.967078189,2.341563786,5,0,4,4,2,2,3,4,1,1,1,1,1,4,2,5,1,3,4,9,3,4,2,16,403,23,9421.6
5,"ingushetia",2.790697674,3,1,2.895348837,2.523255814,3,4,4,0,2,3,2,3,1,3.174418605,1,1,1.837209302,0.372093023,1,1.965116279,3,3,1,4,3.918604651,4,2,5,4,10.07693386,403,23,9421.6
5,"ingushetia",3.234899329,1,1,1,2.469798658,3,3,4,0.140939597,3,4,2,2.583892617,6,4,0,1,1,0,1,2,2,2,1,3,3,4,3,5,3,16,403,23,9421.6
5,"ingushetia",4,3,6,3,3,4,3,3,0,3,4,3,3,4,2,1,1,4,0,1,2,2,4,1,4,2,4,4,5,3,4,403,23,9421.6
5,"ingushetia",2,2,1,3.753623188,3,4,3,4,0,4,4,2,3,2,4,1,1,1,0,1,4,4,2,1,3,4.311594203,3,4,5,3,16,403,23,9421.6
5,"ingushetia",1,1,4,1,3.876404494,2.988764045,4,4,0,4,4,3,3.876404494,5,4,1,0,1,0.752808989,1,2,2,2,1,3,3.775280899,4,4,5,4,16,403,23,9421.6
5,"ingushetia",1,1,6,1,1.843537415,4,3,3,1,2,2,3,2,1,4,1,0,1,0,1,1,3,5,1,4,2,3,4,5,3,16,403,23,9421.6
5,"ingushetia",1,1,4,1,2,1.530973451,1,4,0.566371681,1,1,3,2,2,2,1,1,2,0,1,4,1,3,1,4,4,9,4,5,1,4,403,23,9421.6
5,"ingushetia",1,1,3,2.058252427,3,3,3,3.970873786,0.67961165,3.436893204,3.436893204,2.213592233,3,1,3.59223301,0,0,1,1,1,3,3,2,1,3,3.766990291,4,3.786407767,5,3,12.90413761,403,23,9421.6
5,"ingushetia",2.691666667,4,5,2.741666667,4,2,3,5,0,4,4,2,2,2,4,1,1,1.816666667,0.708333333,1,3.25,1,5,1,4,2,4,4,5,3,16,403,23,9421.6
5,"ingushetia",3,1,4,1,3,3,4,4,1,3,3,1,1,1,4,0,1,1,0.50877193,1,4,3,5,1,4,4,4,4,5,4,16,403,23,9421.6
5,"ingushetia",1,2,4,2,2.324840764,4,2.936305732,4,0.133757962,2,2,2,2,4,2,1,1,1,0,1,4,2,3.656050955,1,4,2,4,4,5,3,4,403,23,9421.6
5,"ingushetia",3,3,3,3,4,3,2.836734694,2,0,2,3.632653061,3,3,2,3,0,1,2,0,1,4,3,5,1,2,5,9,3,3.897959184,3,9,403,23,9421.6
5,"ingushetia",1,2,4,1,1,2,1,3,0.241666667,3,3,1,1,2,3,1,0,1,0,1,4,3,2,1,3,5,9,4,5,1,9,403,23,9421.6
5,"ingushetia",3.8,1,6,1,3.818181818,4,4,4,1,4,4,3,4,2,4,0,0,1,1,1,2,2,2,1,3,3.990909091,4,4,5,4,16,403,23,9421.6
5,"ingushetia",3.142857143,1,1,2.178571429,4,3,3,4,0,3.830357143,4,1,2,3,4,0,0,1,0.6875,1,3,3,3.705357143,1,4,2.955357143,4,4,5,3,16,403,23,9421.6
5,"ingushetia",3,3,2,3,4,4,2.956790123,3,0,3,3.382716049,3,4,1,4,1,0,2.62345679,1,1,2.703703704,3,3,1,4,2,4,4,5,3,16,403,23,9421.6
5,"ingushetia",3.279220779,2.38961039,3,1,4,3,1,4,0,4,4,2,4,2,4,1,0,3,0.714285714,1,2,3.149350649,2,1,4,4,4,4,5,1,16,403,23,9421.6
5,"ingushetia",2.597701149,1,3,2.367816092,1,2.925287356,2.011494253,4,0.402298851,4,3.597701149,3,4,1,4,0,0,1,0.304597701,1,2,3,5,1,4,2,4,4,5,2,16,403,23,9421.6
5,"ingushetia",2,2,3,2,1,2,1.90052356,5,0.083769634,4,4,1,2,3,4,0,1,2,0.701570681,1,4,2.115183246,5,1,2,5,9,3.785340314,4.172774869,2,16,403,23,9421.6
5,"ingushetia",2.936936937,2,2,1.927927928,2,4,2.351351351,4,0,2,2,3,2,2,2,1,0,2,0,1,4,1,2,1,4,2.432432432,4,4,5,2,4,403,23,9421.6
5,"ingushetia",1,1,6,1,3.398496241,2.766917293,4,4,0.180451128,4,4,2.398496241,4,4,4,1,0,2,0.819548872,1,2,1,3,1,3,4.120300752,4,3,5,4,16,403,23,9421.6
5,"ingushetia",2,1,6,2,1,3,2,4,1,3,3,3,3,2,3,1,0,1,0,1,3,3,4,1,4,2,3,3,5,2,9,403,23,9421.6
5,"ingushetia",3.005025126,3,6,3,3.175879397,2.386934673,2.336683417,4,0.211055276,4,4,1.75879397,2,2,4,0,1,1,1,1,1,2,5,1,2,5,9,3.547738693,4.442211055,2,16,403,23,9421.6
5,"ingushetia",3.653846154,2,4.846153846,3,4,3,3,4,0.484615385,2,2.961538462,2.438461538,3,2,3,1,1,3,0.423076923,1,2.861538462,4,3,1,4,3,9,4,5,3,9,403,23,9421.6
5,"ingushetia",2.14516129,2,4,2,2.048387097,3,1,4,0,4,4,1,3,2,2,0,1,1,0,1,3,3,2,1,4,3.290322581,4,3,5,1,4,403,23,9421.6
5,"ingushetia",4,2,3,2,4,3,4,4,0.110465116,3,4,3,1,4,3,0,0,1,1,1,4,1,5,1,3,3.546511628,4,4,4,4,9,403,23,9421.6
5,"ingushetia",3,2,2,2,3,1,4,4,0,1,4,2.428571429,3,6,4,0,0,1,0.357142857,1,1,1,5,1,4,5,2,4,4,4,16,403,23,9421.6
5,"ingushetia",4,1,2,2,3,2.680412371,1.701030928,2,0.453608247,2,1,1,2,3,3.298969072,1,0,1,0.154639175,1,4,2,3,1,4,4,1,3,5,2,10.88319683,403,23,9421.6
5,"ingushetia",4,2,6,4,4,3.270072993,2,4,0.339416058,2,3.554744526,1,4,3,3,0,1,2,0,1,3,2,3,1,4,3,4,4,5,2,9,403,23,9421.6
5,"ingushetia",4,2.184210526,5,3.197368421,4,3,1.789473684,3,0,3,1,2,4,1,4,0,0,1.421052632,0,1,3,1,5,1,4,4,3,4,5,2,16,403,23,9421.6
5,"ingushetia",4,1.658536585,4,1,4,4,1.983739837,3,1,1,2.463414634,1,3,2,4,0,0,3,0.12195122,1,4,1,5,1,4,3,4,3,5,2,16,403,23,9421.6
5,"ingushetia",2.403225806,2,4,2.150537634,2,3,2.860215054,3,0.35483871,3,2,2,2,4,3,1,1,1,0,1,4,2,4,1,4,2,4,4,5,3,9,403,23,9421.6
5,"ingushetia",4,4,6,3,4,4,3,4,0,3,3,3,4,2,4,0,1,1,0.800724638,1,2,2,5,1,4,3,3,3,5,3,16,403,23,9421.6
5,"ingushetia",2,2.457746479,2,2.73943662,3,2,2.795774648,3.704225352,0,3.161971831,4,2.246478873,2,6,4,0,1,1,0.669014085,1,2,2,5,1,3,5,4,4,5,3,16,403,23,9421.6
5,"ingushetia",2,2,6,2,4,4,2.51980198,1,1,2,2,3,3,2,2,1,1,4,0.321782178,1,2,1,3,1,4,4,3,4,5,3,4,403,23,9421.6
5,"ingushetia",2,3.032,3,3.408,4,3,2,4,0.088,4,4,2,3,4,2,0,1,3,0,1,2,3,2,1,4,3.456,3,4,3,2,4,403,23,9421.6
5,"ingushetia",2.14516129,2,4,2,2.048387097,3,1,4,0,4,4,1,3,2,2,0,1,1,0,1,3,3,2,1,4,3.290322581,4,3,5,1,4,403,23,9421.6
5,"ingushetia",3.296875,1,4,1,3.6015625,2.90625,4,4,0.1015625,4,4,3,4,4,4,1,0,1,0.8046875,1,2,2,2,1,3,3.75,4,3,5,4,16,403,23,9421.6
5,"ingushetia",4,2,6,4,4,4,4,5,0,3,3,3,4,3,3,1,1,2,1,1,2,2,3,1,4,4,3,3,3,4,9,403,23,9421.6
5,"ingushetia",2,2,6,2,2.652631579,4,2,3,0.336842105,2,1,2,2,3,4,0,0,2,0,1,1,3,3,1,4,4,3,4,5,2,16,403,23,9421.6
5,"ingushetia",3.05,1,2,1,4,3,4,3,0,2.7875,3,1.6625,3,6,2.6375,1,1,1,0.2375,1,2,1,2,1,4,3.6125,4,3,5,4,6.956406116,403,23,9421.6
5,"ingushetia",3.355932203,2.872881356,2,4,3.355932203,3.203389831,2,3,0.440677966,3,3,3,3,5,3,0,1,1.677966102,0,1,4,1,2,1,9,3.483050847,9,3,3.677966102,2,9,403,23,9421.6
5,"ingushetia",3,1,6,2,3,2,3,5,0.666666667,3,3,2,1,2,1,1,0,2,1,1,1,2,3.748538012,1,3,4,1,1,2,3,1,403,23,9421.6
5,"ingushetia",3.224489796,2.156462585,6,2.904761905,3.469387755,3,2,4.210884354,0.523809524,3,3,2.476190476,3,3,3,0,1,2,0.319727891,1,2,1,2,1,3,4,3,3.149659864,1,2,9,403,23,9421.6
5,"ingushetia",1,2,3,1,1.611940299,4,2,3,0.246268657,2,2,1.671641791,2,1,3,1,0,2,0,1,1,2,4,1,4,2,3,3,5,2,9,403,23,9421.6
5,"ingushetia",2,2,3,2,3,2.884210526,1.673684211,4,0.336842105,2,2,2,3,3,2,0,1,1,0,1,3,3,4,1,3,5,3,3,4,2,4,403,23,9421.6
5,"ingushetia",3.288659794,2,5.06185567,2,3,4,4,2,0.18556701,2,2,2.329896907,3,1,3,1,1,3,0.391752577,1,2.144329897,3,2,1,4,3.597938144,4,3,5,4,9,403,23,9421.6
5,"ingushetia",3.330708661,3,3,3.330708661,3.456692913,3,4,4,0.133858268,3,3,3,3,1,3.094488189,0,1,1.606299213,0.724409449,1,2.275590551,3,3,1,4,3.464566929,4,2,5,4,9.575857162,403,23,9421.6
5,"ingushetia",2,2,2,2,2,2,2,3,0,2,3,3,2,1,4,0,0,4,0,1,1,2,3,1,3,4.045454545,2,4,5,2,16,403,23,9421.6
5,"ingushetia",3,2,1,2,3,3,4,4,0,3,3,3,2,6,4,0,0,1,0.15,1,4,1,3,1,4,3.008333333,3,3,5,4,16,403,23,9421.6
5,"ingushetia",4,1,5,3,4,3,2,4,0,4,4,2,3,2,2,0,0,1.808823529,1,1,4,3,2,1,3,4,3,3.419117647,1,2,4,403,23,9421.6
5,"ingushetia",4,2,5,3,4,1,1,4,0,2,4,3,4,3,3,1,1,2,0,1,4,1,5,1,2,4,1,4,2,1,9,403,23,9421.6
5,"ingushetia",3.288659794,2,5.06185567,2,3,4,4,2,0.18556701,2,2,2.329896907,3,1,3,1,1,3,0.391752577,1,2.144329897,3,2,1,4,3.597938144,4,3,5,4,9,403,23,9421.6
5,"ingushetia",4,3,2,3.305389222,4,1.94011976,3,3,0.119760479,3,3,2.299401198,4,6,3,1,1,3,0,1,4,3,5,1,4,5,9,2,4.640718563,3,9,403,23,9421.6
5,"ingushetia",1,1,5,1,4,3,4,4,0,4,4,2.391304348,3.536231884,3,3.47826087,0,1,1,0.855072464,1,2,2,1,1,3,3.68115942,4,3,5,4,12.09829903,403,23,9421.6
5,"ingushetia",1,1,4.233333333,1,4,3,4,4,0.133333333,4,3,1,3,4,4,0,1,1,0.544444444,1,2,2,2,1,3,3.988888889,4,4,5,4,16,403,23,9421.6
5,"ingushetia",2,2,3,2,1,1,1,2,0.61627907,2,2,1,2,4,2,0,1,1,0,0,4,1,3.802325581,0,9,4,9,3.593023256,4.11627907,1,4,403,23,9421.6
5,"ingushetia",3.362162162,1.945945946,5,2.821621622,4,3.594594595,4,4,0,3,3,2.637837838,2,2,3,1,1,1,1,1,2,4,3,1,4,2,4,4,5,4,9,403,23,9421.6
5,"ingushetia",2,2,1,2,2,1,1.130718954,2,0,1,1,1.516339869,2,6,2,1,0,2,1,1,4,1,1,1,4,3.392156863,3,4,5,1,4,403,23,9421.6
5,"ingushetia",2,1,2,2,1,1,1.179310345,3,0.4,2,2,2,2,3,2,0,0,2,0,1,4,1,4,1,4,2,4,4,5,1,4,403,23,9421.6
5,"ingushetia",4,3,7,4,4,1,3,1,0,4,4,2,4,5,1,1,0,4,1,1,4,3,5,1,3,5,4,2,5,3,1,403,23,9421.6
5,"ingushetia",3,2.325396825,5,2.611111111,3,4,1,4,0.142857143,1,2,2,4,1,2,0,1,1,1,1,2,3,1,1,3,5,4,4,5,1,4,403,23,9421.6
5,"ingushetia",4,2.525316456,6,3.518987342,4,4,3.284810127,4,0.186708861,3,3,3,3,4,3,1,1,3,0.458860759,1,3,3,3,1,4,3,9,3,4,3,9,403,23,9421.6
5,"ingushetia",3.058823529,1,4,2,4,3,4,4,0.37254902,3,3,1,3,4,5,0,0,1,0.774509804,1,3,3,4,1,4,3.5,3,2.852941176,5,4,25,403,23,9421.6
5,"ingushetia",4,2.168067227,5,2.857142857,3,3,2,4,0.361344538,3,3,1,3,1,4,0,1,2,0,1,2,2,3,1,3,4.218487395,3,3,5,2,16,403,23,9421.6
5,"ingushetia",4,3,5,2,3,4,4,4,0,3,3,2,3,4,2,1,0,2,1,1,1,1,3,1,4,3.283105023,9,3,3,4,4,403,23,9421.6
5,"ingushetia",2.8203125,1,4,3.0546875,3,3,3,3,0.1640625,3,4,1.9296875,3.0546875,3,3,0,1,1.6015625,0.8359375,1,4,3,5,1,3,5,3,4,5,3,9,403,23,9421.6
5,"ingushetia",4,3,6,3.669064748,4,3.45323741,3,3,0.136690647,1,2,3,4,3,4,1,1,4,0.532374101,1,3,4,3,1,4,3.81294964,2,3,4,3,16,403,23,9421.6
5,"ingushetia",2,1,2,1,2,4,2.049382716,3,0,2,2,1.444444444,3,4,3,0,0,1,0.24691358,1,3,1,4,1,3,5,2,4,4,2,9,403,23,9421.6
5,"ingushetia",3,1.983739837,4,2.528455285,1,2.967479675,4,5,0,2,2,3,3.097560976,5,3,1,1,1.87804878,0,1,4,2,4,1,4,3.12195122,4,4,5,4,9,403,23,9421.6
5,"ingushetia",2,2,2,3,3,1,1,4,0.127659574,3,3.127659574,2,3,1,2,0,1,1.255319149,0.276595745,1,4,3,5,0.510638298,3,4.127659574,4,4,5,1,4,403,23,9421.6
5,"ingushetia",3.660377358,1,4,3.660377358,3.220125786,3,3,4,0.440251572,3.830188679,3,2,4,3,3,0,0,1,0.830188679,1,2.188679245,4,2,1,4,3,4,4,5,3,9,403,23,9421.6
5,"ingushetia",4,3,3,4,3.843137255,2.112745098,4,4,1,4,3,3,3.818627451,1,4,1,0,2,0.818627451,1,4,3.053921569,4,1,4,4,4,4,4,4,16,403,23,9421.6
5,"ingushetia",2.865079365,2,1,2.134920635,2,1,3,3,0,2,2,2,3,6,2,1,1,2,1,1,4,1,2.53968254,1,4,2,3,4,5,3,4,403,23,9421.6
5,"ingushetia",3,3.150684932,3,3.452054795,3.506849315,2.831050228,2.98173516,4,1,4,4,2,3.753424658,5,2,1,1,3,0.602739726,1,2,4,5,1,4,3,3,4,5,3,4,403,23,9421.6
5,"ingushetia",2,2.411764706,3,2.494117647,1,4,1,4,0.529411765,3,3,1,3,1,3,0,1,1.164705882,0,1,2.941176471,3,4,1,1,5,9,4,3,1,9,403,23,9421.6
5,"ingushetia",4,2.101265823,5,3.189873418,4,3,1.911392405,3,0,3,1,2,4,1,4,0,0,1,0,1,3,1,5,1,4,4,3,4,5,2,16,403,23,9421.6
5,"ingushetia",4,3,6,4,3,2,3,5,1,4,4,1,4,3,3,1,0,2,1,1,1,4,4,1,3,3,4,4,5,3,9,403,23,9421.6
